Year,Region,Plastic_Type,Packaging_Type,Flex_Class,Waste_Generated_tonnes,Collected_tonnes,Reused_tonnes,Recycled_tonnes,Recovered_tonnes,Landfilled_tonnes,Burned_tonnes,Leaked_tonnes,Collection_Cost_GHS,Recycling_Value_GHS,Carbon_Emission_tCO2e,Leakage_Risk_Score,Circularity_Index,calculated_total,mass_error,Core_Circularity,Collection_Efficiency,Recycling_Efficiency,Recovery_Rate,Reuse_Rate,Leakage_Rate,Landfill_Rate,Burning_Rate,Circularity_Class
2020,Eastern,HDPE,Containers,Rigid,3122.07,1664.48,91.58,694.2,58.22,1488.53,592.31,197.23,507335.22,555360.0,5931.93,1.06,55.91,3122.07,0.0,27.03334646564619,53.31334659376631,41.70671921561088,1.8647884256278686,2.9333102717107558,6.317283084620138,47.67766257643166,18.971707873302005,Fair
2020,Eastern,HDPE,Sachets,Flexible,5784.88,3268.33,31.52,300.25,147.83,1949.06,1520.21,1836.01,661174.14,240200.0,10991.27,3.32,14.59,5784.88,0.0,8.29057819695482,56.49780116441482,9.186648839009525,2.555454910041349,0.5448686921768472,31.738082726002958,33.69231513877556,26.279023938266654,Poor
2020,Eastern,HDPE,Films,Flexible,2726.04,1532.54,15.42,193.02,109.54,835.31,865.46,707.29,269181.89,154416.0,5179.48,2.81,20.56,2726.04,0.0,11.664539038311984,56.21854411527344,12.594777297819308,4.018282930551276,0.5656556763657173,25.94569412040909,30.641883464659358,31.74788337661957,Poor
2020,Eastern,HDPE,Pouches,Flexible,3138.59,1721.94,19.03,139.79,66.99,1138.96,1043.31,730.51,319218.47,111832.0,5963.32,1.96,19.5,3138.59,0.0,7.194631984426128,54.8634896561832,8.118169041894605,2.134397930280795,0.6063232215740189,23.275101239728667,36.28890680209903,33.24135997374617,Poor
2020,Eastern,LDPE,Bottles,Rigid,4761.26,2041.12,346.66,883.64,24.33,2273.07,932.76,300.8,576829.89,441820.0,11903.15,0.19,56.08,4761.26,0.0,26.35079789803539,42.869324506538184,43.29191816257741,0.5109991892902298,7.280845826524912,6.317655410542587,47.74093412248018,19.590612568941836,Fair
2020,Eastern,LDPE,Containers,Rigid,2973.58,1250.72,93.41,588.44,33.26,1515.22,587.03,156.22,392505.62,294220.0,7433.95,0.34,55.09,2973.5799999999995,4.547473508864641e-13,24.04878967439921,42.06108461854062,47.04810029423053,1.11851707369568,3.1413313245313725,5.253600037665037,50.95608660268095,19.741523685254812,Fair
2020,Eastern,LDPE,Sachets,Flexible,5891.02,3314.87,43.14,392.1,184.18,1570.84,1620.53,2080.23,774278.15,196050.0,14727.55,3.42,12.23,5891.02,0.0,10.514647718052222,56.26988195592614,11.828518162099872,3.126453483437503,0.7323010276658372,35.31188147383645,26.664991801080284,27.50847900703104,Poor
2020,Eastern,LDPE,Films,Flexible,2858.51,1522.49,0.13,129.45,131.18,997.97,820.57,779.21,515633.45,64725.0,7146.28,2.93,18.01,2858.51,0.0,9.122235010547453,53.26166429363549,8.502518899959934,4.5891041136816035,0.004547823866279985,27.259306421877135,34.91224449101105,28.70621407656436,Poor
2020,Eastern,LDPE,Pouches,Flexible,2672.13,1167.34,18.25,92.88,36.27,1153.31,874.54,496.88,256263.47,46440.0,6680.33,1.82,23.25,2672.13,0.0,5.516198687938087,43.68574882210072,7.956550790686519,1.3573441411907357,0.6829757534251701,18.59490369106293,43.16069951686482,32.72819810413415,Poor
2020,Eastern,PP,Bottles,Rigid,4113.68,1970.42,245.08,821.95,89.51,1876.88,846.19,234.07,332525.38,493170.0,6993.26,0.73,56.6,4113.68,0.0,28.114486299371848,47.89920460512242,41.71445681631327,2.1759106201746365,5.957682658835884,5.690039089088115,45.62532817331441,20.570146438225628,Fair
2020,Eastern,PP,Containers,Rigid,2606.27,1461.66,104.62,675.44,57.73,1098.57,516.8,153.11,423702.22,405264.0,4430.66,0.4,58.38,2606.27,0.0,32.14517298668212,56.08244732894136,46.21047302382223,2.215042954106827,4.014165838535532,5.87467913915289,42.15104344523015,19.829104428934833,Fair
2020,Eastern,PP,Sachets,Flexible,5393.43,2606.22,55.76,151.58,264.16,1977.33,1501.93,1442.67,379590.23,90948.0,9168.83,2.69,18.59,5393.43,0.0,8.742117724713214,48.3221252523904,5.816086132406322,4.89781085505884,1.0338504439660845,26.748655308403002,36.66182744561438,27.847399521269395,Poor
2020,Eastern,PP,Films,Flexible,2498.98,1383.63,0.41,147.54,74.59,938.94,875.61,461.89,322882.31,88524.0,4248.27,1.75,24.65,2498.98,0.0,8.905233335200762,55.367790058343815,10.663255350057456,2.9848178056647114,0.016406693931123897,18.483141121577603,37.572929755340176,35.03869578788146,Poor
2020,Eastern,PP,Pouches,Flexible,2637.02,1358.65,0.27,95.24,147.43,1061.67,811.76,520.65,404902.18,57144.0,4482.93,2.25,24.44,2637.02,0.0,9.212671879621693,51.522172755610505,7.009899532624295,5.5907805022335815,0.010238830194689462,19.74387755875951,40.26021797331837,30.78323258830043,Poor
2020,Eastern,Multilayer Laminate,Bottles,Rigid,4112.44,2369.43,225.25,415.3,171.7,2101.55,847.16,351.48,293897.09,124590.0,12748.56,0.65,50.68,4112.4400000000005,-9.094947017729282e-13,19.75104803960666,57.61615974944315,17.527422207028696,4.175136901693398,5.477283559152232,8.546750834054723,51.1022653218041,20.599935804534535,Poor
2020,Eastern,Multilayer Laminate,Containers,Rigid,2591.22,1303.06,110.51,218.86,29.33,1373.64,664.69,194.19,410234.55,65658.0,8032.78,0.27,47.86,2591.2200000000003,-4.547473508864641e-13,13.842900255478115,50.28750935852611,16.795849769005265,1.1318992598081212,4.264786471237487,7.494153333178967,53.011322851784115,25.65162355955882,Poor
2020,Eastern,Multilayer Laminate,Sachets,Flexible,5305.71,2893.27,67.74,94.74,179.74,1850.39,1646.7,1466.4,511295.31,28422.0,16447.7,2.75,15.04,5305.710000000001,-9.094947017729282e-13,6.450032135190201,54.53125029449405,3.274495639881518,3.3876710185818677,1.2767377033422482,27.63814833453016,34.87544551059142,31.036374019688225,Poor
2020,Eastern,Multilayer Laminate,Films,Flexible,2578.59,1278.49,1.48,87.13,136.65,910.78,694.72,747.83,436523.43,26139.0,7993.63,2.48,16.41,2578.59,0.0,8.735781958357085,49.580972547012124,6.815070903957012,5.299407815899387,0.05739570850736255,29.001508576392528,35.32085364482139,26.941855820428994,Poor
2020,Eastern,Multilayer Laminate,Pouches,Flexible,2391.0,1090.44,4.27,22.75,91.47,977.63,723.18,571.7,334283.61,6825.0,7412.1,2.53,17.5,2391.0,0.0,4.955667084901714,45.6060225846926,2.0863137815927515,3.825595984943538,0.178586365537432,23.910497699707236,40.887913007109994,30.24592220828105,Poor
2020,Northern,PET,Bottles,Rigid,3177.31,1274.48,141.71,701.23,48.58,1431.85,693.17,160.77,360392.24,631107.0,6990.08,0.07,56.65,3177.31,0.0,28.058955531566017,40.11191857262905,55.0208712572971,1.5289663268614018,4.4600621280265385,5.05994064161193,45.06485045525932,21.816253371562734,Fair
2020,Northern,PET,Containers,Rigid,1812.45,545.87,61.73,261.21,9.38,921.2,342.51,216.42,128355.23,235089.0,3987.39,1.37,49.05,1812.45,0.0,18.33540235592706,30.11779635300284,47.852052686537085,0.5175315181108445,3.4058870589533505,11.940743192915667,50.82622968909487,18.8976247620624,Poor
2020,Northern,PET,Sachets,Flexible,3569.47,1217.92,29.48,114.05,85.08,1220.17,1068.58,1052.11,270956.24,102645.0,7852.83,2.66,13.88,3569.4700000000003,-4.547473508864641e-13,6.404592278405478,34.120471666662,9.364326064109301,2.383547137250068,0.8258929196771511,29.4752442239324,34.18350623481918,29.936657262842942,Poor
2020,Northern,PET,Films,Flexible,1774.49,756.9,14.85,129.99,65.39,710.69,483.94,369.63,256459.56,116991.0,3903.88,2.58,27.8,1774.4900000000002,-2.2737367544323206e-13,11.847347688631665,42.654509182920165,17.173999207292905,3.6850024514085735,0.8368601682737011,20.83021037030358,40.05038067275668,27.27206126830808,Poor
2020,Northern,PET,Pouches,Flexible,2032.57,908.91,10.35,61.25,58.05,729.48,741.17,432.27,314183.74,55125.0,4471.65,1.82,19.26,2032.57,0.0,6.378624106426837,44.71727910969856,6.738841029364844,2.855990199599522,0.5092075549673566,21.267164230506204,35.889538859670274,36.46467280339669,Poor
2020,Northern,HDPE,Bottles,Rigid,3096.17,1350.5,260.98,768.03,24.73,1338.26,462.32,241.85,310192.33,614424.0,5882.72,1.0,59.92,3096.17,0.0,34.033660942390114,43.61840596608067,56.870048130322104,0.7987287519742132,8.429123723826534,7.811263593407339,43.22307883611042,14.931996628092126,Fair
2020,Northern,HDPE,Containers,Rigid,1666.32,660.02,77.0,267.26,25.53,845.21,283.49,167.83,80574.48,213808.0,3166.01,0.86,52.21,1666.32,0.0,22.192015939315375,39.60943876326276,40.49271234205024,1.5321186806855827,4.620961159921263,10.071894954150466,50.72315041528639,17.012938691247783,Fair
2020,Northern,HDPE,Sachets,Flexible,3809.19,1273.42,24.23,85.69,68.59,1333.21,927.95,1369.52,278371.48,68552.0,7237.46,3.12,8.34,3809.19,0.0,4.686298136874243,33.43020432165368,6.729123148686214,1.8006452815427954,0.6360932376699509,35.953050386040076,34.99982936004768,24.360822117038005,Poor
2020,Northern,HDPE,Films,Flexible,1748.29,698.21,1.65,75.88,40.84,659.09,420.04,550.79,205994.17,60704.0,3321.75,3.02,14.44,1748.29,0.0,6.770615858925007,39.93673818416853,10.867790492831668,2.3359968883880824,0.09437793501078197,31.504498681568844,37.69912314318563,24.02576231632052,Poor
2020,Northern,HDPE,Pouches,Flexible,1717.25,709.46,13.03,77.12,50.75,733.76,532.95,309.64,177178.43,61696.0,3262.77,1.66,26.23,1717.25,0.0,8.20497889066822,41.31372834473723,10.870239336960505,2.9553064492648127,0.7587712913087785,18.031154462075992,42.72878148202067,31.035085165235117,Poor
2020,Northern,LDPE,Bottles,Rigid,2849.04,957.45,98.61,535.57,12.66,1484.88,529.22,188.1,122825.83,267785.0,7122.6,0.34,54.13,2849.0400000000004,-4.547473508864641e-13,22.70378794260523,33.606056777019624,55.937124654028935,0.4443602055429197,3.461165866397102,6.602223907000253,52.11860837334682,18.57537977704771,Fair
2020,Northern,LDPE,Containers,Rigid,1779.08,609.11,88.35,250.68,18.72,865.15,396.69,159.49,112669.57,125340.0,4447.7,0.75,50.8,1779.0800000000002,-2.2737367544323206e-13,20.10870787148414,34.23735863480001,41.15512797360083,1.0522292420801762,4.9660498684713446,8.964745823684153,48.629066708635925,22.29747959619579,Fair
2020,Northern,LDPE,Sachets,Flexible,3576.28,1580.6,42.32,120.22,142.14,1251.86,968.08,1051.66,404570.33,60110.0,8940.7,2.63,16.4,3576.2799999999997,4.547473508864641e-13,8.519467155815539,44.196763116981884,7.605972415538403,3.9745210106591196,1.1833525339179258,29.406534163991633,35.0045298466563,27.069468833536526,Poor
2020,Northern,LDPE,Films,Flexible,1601.66,685.92,2.84,51.41,22.87,549.02,455.48,520.04,210235.9,25705.0,4004.15,3.58,10.37,1601.6599999999999,2.2737367544323206e-13,4.815004432900865,42.825568472709556,7.49504315372055,1.4278935604310528,0.17731603461408788,32.46881360588389,34.278186381629055,28.43799557958618,Poor
2020,Northern,LDPE,Pouches,Flexible,1601.87,647.22,9.98,51.9,25.55,624.13,490.7,399.61,140966.12,25950.0,4004.67,2.03,17.58,1601.87,0.0,5.45799596721332,40.404027792517496,8.018911652915547,1.5950108310911624,0.6230218432207358,24.94646881457297,38.96258747588756,30.632947742326156,Poor
2020,Northern,PP,Bottles,Rigid,2406.49,998.29,79.86,494.41,32.66,1266.98,435.72,96.86,189640.86,296646.0,4091.03,0.21,56.65,2406.4900000000002,-4.547473508864641e-13,25.220549430913902,41.48323907433649,49.525688928067,1.3571633374749115,3.3185261521967684,4.0249491998720135,52.64846311432835,18.106038254885746,Fair
2020,Northern,PP,Containers,Rigid,1475.89,443.09,54.47,212.52,8.84,725.41,331.03,143.62,96241.24,127512.0,2509.01,0.78,49.66,1475.8899999999999,2.2737367544323206e-13,18.689062192981858,30.02188509983806,47.96316775372949,0.5989606271470095,3.690654452567603,9.73107751932732,49.150681961392785,22.42917832629803,Poor
2020,Northern,PP,Sachets,Flexible,3010.98,1225.15,30.02,69.24,71.36,911.53,834.46,1094.37,359553.47,41544.0,5118.67,3.53,7.29,3010.98,0.0,5.666593600754571,40.689410092395164,5.65155287107701,2.369992494138121,0.9970175823153923,36.34597373612578,30.273532205461347,27.7139004576583,Poor
2020,Northern,PP,Films,Flexible,1588.28,633.97,0.99,78.2,52.06,621.84,507.22,327.97,214922.81,46920.0,2700.08,1.61,23.08,1588.28,0.0,8.263656282267611,39.915506082051024,12.334968531633988,3.277759588989347,0.062331578814818545,20.649381721107112,39.15178683859269,31.935175158032592,Poor
2020,Northern,PP,Pouches,Flexible,1486.78,580.19,3.44,49.03,51.88,623.09,533.55,225.79,118900.99,29418.0,2527.53,1.95,25.86,1486.78,0.0,7.018523251590686,39.023258316630574,8.45067994967166,3.489420089051508,0.2313724962671007,15.186510445392054,41.90868857531041,35.886277727706855,Poor
2020,Northern,Multilayer Laminate,Bottles,Rigid,2597.16,1050.76,174.13,197.08,76.71,1327.43,609.84,211.97,192327.4,59124.0,8051.2,1.12,49.42,2597.16,0.0,17.246530825979146,40.45803878082213,18.755948075678557,2.9536108672550014,6.7046312125552525,8.161607294121271,51.11082875140539,23.481033128494204,Poor
2020,Northern,Multilayer Laminate,Containers,Rigid,1373.36,483.15,40.37,100.07,36.7,743.18,305.78,147.26,163222.98,30021.0,4257.42,1.07,45.98,1373.36,0.0,12.898293237024525,35.18014213316246,20.711994204698332,2.6722782081901326,2.9395060290091455,10.722607328013048,54.11399778645075,22.265101648511678,Poor
2020,Northern,Multilayer Laminate,Sachets,Flexible,2855.1,926.35,21.85,39.08,55.9,1235.26,808.09,694.92,261092.63,11724.0,8850.81,2.9,17.85,2855.1,0.0,4.09197576267031,32.44544849567441,4.218707831813029,1.9578998984273757,0.7652971874890547,24.33960281601345,43.265034499667266,28.303386921648983,Poor
2020,Northern,Multilayer Laminate,Films,Flexible,1444.27,484.19,6.83,29.75,35.44,452.85,445.9,473.5,138112.49,8925.0,4477.24,3.64,8.91,1444.27,0.0,4.986602228115242,33.52489492961842,6.144282203267312,2.453834809280813,0.47290326600981814,32.78472861722531,31.35494055820588,30.87372859645357,Poor
2020,Northern,Multilayer Laminate,Pouches,Flexible,1368.68,574.85,6.35,15.47,23.15,516.55,459.7,347.46,107330.52,4641.0,4242.91,2.91,14.05,1368.68,0.0,3.285647485168191,42.00032147762808,2.6911368183004263,1.691410702282491,0.4639506677967092,25.386503784668434,37.74074290557325,33.58710582459011,Poor
2021,Greater Accra,PET,Bottles,Rigid,13966.3,10747.1,1182.78,6455.68,253.22,4122.02,1294.73,657.87,2955716.68,5810112.0,30725.86,0.02,73.21,13966.300000000001,-1.8189894035458565e-12,56.50515884665231,76.95023019697416,60.06904188106559,1.8130786249758348,8.468814217079684,4.710410058497956,29.514044521455222,9.270386573394529,Good
2021,Greater Accra,PET,Containers,Rigid,8179.15,5669.34,457.39,2713.3,214.67,3147.69,1214.35,431.75,769449.83,2441970.0,17994.13,0.81,64.19,8179.15,0.0,41.39012000024453,69.31453757419781,47.85918643087202,2.6246003557826914,5.592145883129665,5.278665876038464,38.484316829988444,14.846897293728563,Good
2021,Greater Accra,PET,Sachets,Flexible,15505.86,11085.37,227.95,903.83,349.3,5417.19,4314.77,4292.82,3042271.21,813447.0,34112.89,2.9,19.35,15505.86,0.0,9.5517436633634,71.49148773431465,8.153358886532429,2.2526967224004344,1.47008937266298,27.685146131849503,34.936404688292036,27.826705516495053,Poor
2021,Greater Accra,PET,Films,Flexible,7612.37,5425.72,81.49,492.55,266.88,2550.28,2586.21,1634.96,735323.88,443295.0,16747.21,2.17,23.88,7612.37,0.0,11.046756791905805,71.27504312060502,9.078057843014383,3.5058726782854746,1.0704944714983637,21.477673838765064,33.501787222638946,33.97378214669019,Poor
2021,Greater Accra,PET,Pouches,Flexible,7580.57,6031.11,13.67,470.88,534.74,2716.74,2259.39,1585.15,1275283.32,423792.0,16677.25,1.86,26.78,7580.57,0.0,13.446086508006655,79.56011223430428,7.807518019071116,7.0540869617983875,0.18032944752175628,20.91069668903526,35.83820214047228,29.805014662485803,Poor
2021,Greater Accra,HDPE,Bottles,Rigid,11433.96,8260.53,927.03,4232.29,276.34,3948.2,1343.52,706.58,1134866.56,3385832.0,21724.52,1.07,67.51,11433.960000000001,-1.8189894035458565e-12,47.53961007385018,72.24557371199481,51.235090242393646,2.4168354620796295,8.107689724294994,6.179661289701906,34.53046888392123,11.750259752526684,Good
2021,Greater Accra,HDPE,Containers,Rigid,6994.45,4642.99,510.29,2256.43,165.8,2419.63,1300.83,341.47,825084.4,1805144.0,13289.45,0.66,64.03,6994.45,0.0,41.92638449056037,66.38105926841996,48.59864010045251,2.370450857465562,7.295641544367321,4.882013596494364,34.593570616703246,18.59803129624202,Good
2021,Greater Accra,HDPE,Sachets,Flexible,15182.53,11257.86,105.68,816.94,865.99,5002.43,3302.95,5088.54,1751842.13,653552.0,28846.81,3.8,16.51,15182.530000000002,-1.8189894035458565e-12,11.78071111995168,74.15009224417801,7.256618931129006,5.703858316104101,0.6960631726069371,33.51575791386547,32.94859288932741,21.75493807685544,Poor
2021,Greater Accra,HDPE,Films,Flexible,7634.87,5973.9,24.21,850.72,474.73,2524.07,1862.9,1898.24,1517806.65,680576.0,14506.25,2.24,28.9,7634.870000000001,-9.094947017729282e-13,17.67757669744213,78.24494719621946,14.240613334672494,6.2179185762167535,0.31709773709310046,24.862767800892485,33.05976395144908,24.399891550216314,Poor
2021,Greater Accra,HDPE,Pouches,Flexible,7217.47,5728.05,45.71,587.25,239.31,2925.05,1913.67,1506.48,698327.12,469800.0,13713.19,2.02,28.36,7217.469999999999,9.094947017729282e-13,12.085536898663936,79.36368284177142,10.252180061277398,3.31570481068851,0.6333244197759049,20.872688074907135,40.527359310118364,26.514415716310562,Poor
2021,Greater Accra,LDPE,Bottles,Rigid,10540.08,8034.26,1524.47,3523.64,159.11,3707.27,1196.78,428.81,2053351.32,1761820.0,26350.2,0.52,70.34,10540.08,0.0,49.40398934353439,76.22579714764973,43.857679487594375,1.509571084849451,14.463552458804868,4.068375192598158,35.173072690150356,11.354562773717088,Good
2021,Greater Accra,LDPE,Containers,Rigid,7074.6,4855.32,589.46,1697.97,123.09,3035.95,979.95,648.18,860006.03,848985.0,17686.5,0.63,59.24,7074.6,0.0,34.072880445537564,68.63031125434654,34.97133041694471,1.7398863539988128,8.332061176603624,9.162072767364938,42.91338026178158,13.85166652531592,Fair
2021,Greater Accra,LDPE,Sachets,Flexible,13138.8,9028.12,16.93,734.5,794.12,4486.74,3153.1,3953.41,3059114.03,367250.0,32847.0,3.35,18.82,13138.8,0.0,11.763250829603923,68.71342892806041,8.135691594706316,6.044083173501385,0.1288549943678266,30.089582001400434,34.14878071056717,23.998386458428474,Poor
2021,Greater Accra,LDPE,Films,Flexible,7305.11,5650.12,105.4,684.85,233.4,2382.74,2061.28,1837.44,1355651.8,342425.0,18262.77,2.08,25.19,7305.110000000001,-9.094947017729282e-13,14.012793784077173,77.34476277564609,12.12098150127785,3.1950237573424634,1.4428256384914124,25.152803996106837,32.61744176336838,28.216960456447616,Poor
2021,Greater Accra,LDPE,Pouches,Flexible,6707.52,5286.3,61.79,389.39,262.05,2652.14,2155.89,1186.26,1591699.73,194695.0,16768.8,1.72,27.9,6707.52,0.0,10.633289203759363,78.8115428653213,7.366021603011558,3.906809073994561,0.9212048566385191,17.68552311435523,39.53980010495682,32.14138757692858,Poor
2021,Greater Accra,PP,Bottles,Rigid,11081.33,7615.73,1253.97,3436.57,204.26,4237.21,1358.8,590.52,2358522.62,2061942.0,18838.26,0.33,66.66,11081.33,0.0,44.17159312104233,68.72577569659958,45.1246302061654,1.8432805448443463,11.316060436788725,5.328963220118885,38.237377643297336,12.262066015541455,Good
2021,Greater Accra,PP,Containers,Rigid,6407.32,4185.82,335.3,1801.84,71.82,2832.9,928.0,437.46,1238255.0,1081104.0,10892.44,0.59,60.44,6407.320000000001,-9.094947017729282e-13,34.47556856844984,65.32871777904022,43.04628483785734,1.1209054643751208,5.233077167989113,6.827503542822896,44.21349331701867,14.483434571708608,Fair
2021,Greater Accra,PP,Sachets,Flexible,13362.21,9207.04,44.05,514.4,314.33,4690.47,4328.81,3470.15,2828852.98,308640.0,22715.76,2.78,16.45,13362.210000000001,-1.8189894035458565e-12,6.531703962143986,68.9035720887488,5.587029056026692,2.3523803322953314,0.32966103660996193,25.969880730807255,35.10250175682017,32.3959135502286,Poor
2021,Greater Accra,PP,Films,Flexible,5975.12,4143.02,25.67,384.95,284.97,2053.64,1745.86,1480.03,1286688.56,230970.0,10157.7,2.77,22.45,5975.12,0.0,11.641439837191555,69.33785430250774,9.29153129842482,4.769276600302589,0.4296148027152593,24.769879098662454,34.36985365984281,29.218827404303177,Poor
2021,Greater Accra,PP,Pouches,Flexible,6230.9,4904.14,93.45,297.98,279.33,2348.61,2012.03,1199.5,704188.56,178788.0,10592.53,1.82,26.26,6230.9,0.0,10.765058017300872,78.70676788264939,6.076090813068142,4.482979986839783,1.4997833378805632,19.25083053812451,37.692949654143064,32.29116179043156,Poor
2021,Greater Accra,Multilayer Laminate,Bottles,Rigid,10233.08,7423.79,766.61,1681.72,452.39,4563.33,1972.34,796.69,1640794.47,504516.0,31722.55,0.89,55.53,10233.08,0.0,28.346499783056515,72.54697510426968,22.6531192288575,4.420858627119108,7.491488388637634,7.785437033620377,44.593905256286476,19.27415792703663,Fair
2021,Greater Accra,Multilayer Laminate,Containers,Rigid,5662.34,4252.68,288.86,816.85,159.44,3019.73,1067.11,310.35,1213332.61,245055.0,17553.25,0.78,54.2,5662.34,0.0,22.343236188572217,75.10463871826842,19.20788773197137,2.8157970026526136,5.101424499411904,5.48094957208504,53.33007201969504,18.845742219647704,Fair
2021,Greater Accra,Multilayer Laminate,Sachets,Flexible,12186.29,8216.05,20.59,148.91,361.43,3820.22,3363.82,4471.32,1184996.47,44673.0,37777.5,3.39,5.54,12186.289999999999,1.8189894035458565e-12,4.356781268130005,67.42043722905001,1.8124281132661073,2.9658739452286134,0.1689603644751602,36.69139664327699,31.348507215895893,27.603314872697105,Poor
2021,Greater Accra,Multilayer Laminate,Films,Flexible,6098.36,4519.88,22.18,136.84,284.3,2084.88,2240.49,1329.67,1183074.58,41052.0,18904.92,2.24,18.71,6098.360000000001,-9.094947017729282e-13,7.269495405322088,74.11631979745374,3.0275140047965876,4.661909103431086,0.3637043401832624,21.803730839110848,34.18755206317765,36.73922169238943,Poor
2021,Greater Accra,Multilayer Laminate,Pouches,Flexible,5972.67,4266.53,46.16,145.87,379.72,2440.13,2030.1,930.69,1366233.37,43761.0,18515.28,1.69,27.48,5972.67,0.0,9.572770636917827,71.43421618806998,3.4189376378462124,6.357625651509292,0.772853681854179,15.582478188147011,40.8549275282244,33.98982364671077,Poor
2021,Ashanti,PET,Bottles,Rigid,10190.82,5804.87,886.27,2820.53,126.62,4406.07,1569.89,381.44,1219763.73,2538477.0,22419.8,0.77,63.67,10190.82,0.0,37.61640378301256,56.96175577627708,48.589029556217454,1.2424907907312661,8.696748642405616,3.742976522007061,43.235676815015864,15.404942879964517,Fair
2021,Ashanti,PET,Containers,Rigid,5715.74,3637.08,334.35,1498.2,182.89,2418.62,1036.67,245.01,962146.18,1348380.0,12574.63,0.62,61.05,5715.74,0.0,35.26122601797842,63.632705476456245,41.192385100135276,3.1997606609117977,5.849636267569904,4.286584064355622,42.31508081193336,18.137109105732595,Fair
2021,Ashanti,PET,Sachets,Flexible,11550.45,6372.34,138.3,645.63,588.18,3590.77,2788.93,3798.64,1253659.32,581067.0,25410.99,3.58,16.55,11550.449999999999,1.8189894035458565e-12,11.879277430749452,55.16962542584921,10.131756937012149,5.092269132371465,1.1973559471708894,32.88737668229376,31.087706539572046,24.14563934738473,Poor
2021,Ashanti,PET,Films,Flexible,6015.82,3496.31,59.79,638.87,201.34,2042.69,1991.87,1081.26,1144719.96,574983.0,13234.8,1.5,31.11,6015.82,0.0,14.960554005937679,58.11859397388884,18.272693210842288,3.3468421595061026,0.9938794711277932,17.973609582733527,33.95530451376537,33.11053189756342,Poor
2021,Ashanti,PET,Pouches,Flexible,5548.87,3879.49,30.21,338.44,411.21,2352.54,1659.85,756.62,800563.23,304596.0,12207.51,1.67,34.48,5548.87,0.0,14.054393056604317,69.9149556576384,8.723827100984924,7.410698034014132,0.5444351732875342,13.635569043787294,42.39674023720145,29.91329766240694,Poor
2021,Ashanti,HDPE,Bottles,Rigid,8991.25,6469.39,951.56,3219.77,114.47,3220.31,1134.42,350.72,1326238.31,2575816.0,17083.38,0.35,69.06,8991.25,0.0,47.66634227721396,71.95206450715975,49.76929818730977,1.2731266509106074,10.583178089809536,3.9006812178506887,35.816043375503966,12.616933129431393,Good
2021,Ashanti,HDPE,Containers,Rigid,5711.06,3778.69,456.76,1425.4,94.05,2462.97,825.37,446.51,1152628.05,1140320.0,10851.01,1.05,60.09,5711.06,0.0,34.60320851120458,66.16442481780965,37.722067700711094,1.646804621208672,7.997814766435653,7.818338452056185,43.126319807531345,14.452133229207886,Fair
2021,Ashanti,HDPE,Sachets,Flexible,11040.89,6197.24,142.51,623.35,545.18,3456.89,2743.34,3529.62,943682.48,498680.0,20977.69,3.37,17.26,11040.89,0.0,11.87440505249124,56.12989532546743,10.058509917318032,4.937826570140631,1.2907473944582366,31.96861847188044,31.309885344388,24.84709113124033,Poor
2021,Ashanti,HDPE,Films,Flexible,5599.24,3786.11,12.86,370.64,374.75,1814.91,1513.29,1512.79,974339.21,296512.0,10638.56,2.86,21.99,5599.24,0.0,13.542016416513668,67.6182839099592,9.789467289645572,6.692872604139133,0.22967402718940427,27.017773840735526,32.41350611868754,27.026703624063263,Poor
2021,Ashanti,HDPE,Pouches,Flexible,5893.01,3821.01,48.33,218.46,258.22,2224.84,1838.03,1305.13,734322.34,174768.0,11196.72,1.96,22.16,5893.01,0.0,8.909029511234497,64.83969991566279,5.717336515737985,4.381801490240132,0.8201241810212436,22.147086124069027,37.753881293260996,31.19000307143548,Poor
2021,Ashanti,LDPE,Bottles,Rigid,8115.54,5049.69,954.09,2267.73,85.75,3280.22,1261.44,266.31,1560460.85,1133865.0,20288.85,0.49,65.66,8115.54,0.0,40.75600637788737,62.2224768776939,44.90830130166407,1.0566148401708326,11.756334144123496,3.2814821934215104,40.41899861253841,15.543512816152717,Good
2021,Ashanti,LDPE,Containers,Rigid,5469.69,3261.2,388.85,1227.62,188.35,2327.98,907.09,429.8,534553.45,613810.0,13674.22,0.98,58.42,5469.69,0.0,32.99675118699597,59.62312306547538,37.64319882251932,3.443522393408036,7.109178033855668,7.857849347952079,42.561461435657236,16.58393802939472,Fair
2021,Ashanti,LDPE,Sachets,Flexible,9746.51,6346.94,50.39,621.89,586.45,3134.9,2240.38,3112.5,890656.81,310945.0,24366.28,3.39,18.43,9746.51,0.0,12.914674073078466,65.12013017993107,9.798264990688427,6.017025581464545,0.517005574303007,31.93450783921629,32.164333694830255,22.98648439287499,Poor
2021,Ashanti,LDPE,Films,Flexible,5027.79,3134.82,1.95,295.98,93.7,1594.5,1503.03,1538.63,404282.83,147990.0,12569.48,3.23,14.01,5027.79,0.0,7.789307031518819,62.34985948100458,9.441690431986526,1.8636418784396327,0.03878443610413323,30.602511242514108,31.713735060533555,29.89444666543352,Poor
2021,Ashanti,LDPE,Pouches,Flexible,4980.98,3499.87,62.17,212.64,358.26,1671.31,1461.36,1215.24,620428.99,106320.0,12452.45,2.52,22.96,4980.98,0.0,12.709747880939092,70.2646868688491,6.075654238586004,7.192560500142544,1.248147954820136,24.397608502744443,33.55383880280588,29.338804813510595,Poor
